FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_800-pop_size_100-pc_0.85-pm_0.1,0.0701,0.0437
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_800-pop_size_150-pc_0.9-pm_0.05,0.0435,0.0269
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.15,0.0499,0.0303
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_800-pop_size_150-pc_0.85-pm_0.15,0.0437,0.0265
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.1,0.0369,0.0218
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.15,0.0374,0.0227
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.05,0.0546,0.0358
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.1,0.0417,0.0275
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_600-pop_size_250-pc_0.85-pm_0.1,0.0416,0.0256
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.15,0.0896,0.0569
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_600-pop_size_250-pc_0.85-pm_0.15,0.0385,0.023
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.05,0.0707,0.0458
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_600-pop_size_200-pc_0.85-pm_0.05,0.0377,0.0222
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.1,0.0361,0.0212
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_600-pop_size_200-pc_0.95-pm_0.1,0.0425,0.0258
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.15,0.0386,0.023
